Params, Params, Params, Params, Params, Params, Params, Params, Params, Params, Params, XY, XY, YX, YX
params_index, nonlinearity, noise_df, intervention, combination, intervention_shift, intervention_scale, pre_intervention, intervention_targets, n_samples, rep, X1, X2, X1, X2
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 58, 0.139, 0.0, 0.0, 0.234
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 59, 0.075, 0.0, 0.0, 0.846
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 60, 0.015, 0.0, 0.0, 0.831
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 61, 0.03, 0.0, 0.0, 0.219
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 62, 0.164, 0.0, 0.0, 0.085
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 63, 0.04, 0.0, 0.0, 0.622
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 64, 0.075, 0.0, 0.0, 0.537
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 65, 0.025, 0.0, 0.0, 0.587
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 66, 0.03, 0.0, 0.0, 0.965
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 67, 0.055, 0.0, 0.0, 0.368
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 68, 0.09, 0.0, 0.0, 0.199
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 69, 0.015, 0.0, 0.0, 0.925
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 70, 0.02, 0.0, 0.0, 0.557
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 71, 0.085, 0.0, 0.0, 0.642
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 72, 0.08, 0.0, 0.0, 0.129
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 73, 0.134, 0.0, 0.0, 0.522
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 74, 0.065, 0.0, 0.0, 0.886
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 75, 0.129, 0.0, 0.0, 0.711
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 76, 0.154, 0.0, 0.0, 0.159
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 77, 0.343, 0.0, 0.0, 0.179
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 78, 0.005, 0.0, 0.0, 0.98
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 79, 0.129, 0.0, 0.0, 0.294
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 80, 0.139, 0.0, 0.0, 0.791
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 81, 0.02, 0.0, 0.0, 0.428
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 82, 0.124, 0.0, 0.0, 0.507
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 83, 0.01, 0.0, 0.0, 0.697
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 84, 0.129, 0.0, 0.0, 0.353
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 85, 0.577, 0.0, 0.0, 0.348
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 86, 0.02, 0.0, 0.0, 0.393
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 87, 0.02, 0.0, 0.0, 0.975
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 88, 0.587, 0.0, 0.0, 0.861
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 89, 0.075, 0.0, 0.0, 0.642
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 90, 0.129, 0.0, 0.0, 0.418
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 91, 0.04, 0.0, 0.0, 0.353
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 92, 0.164, 0.0, 0.0, 0.418
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 93, 0.104, 0.0, 0.0, 0.692
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 94, 0.169, 0.0, 0.0, 0.299
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 95, 0.144, 0.0, 0.0, 0.776
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 96, 0.055, 0.0, 0.0, 0.716
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 97, 0.109, 0.0, 0.0, 0.582
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 98, 0.393, 0.0, 0.0, 0.373
0, id, 10, soft, additive, 2, 0, False, [None,0], 100, 99, 0.124, 0.0, 0.0, 0.622
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 0, 0.284, 0.0, 0.0, 0.687
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 1, 0.035, 0.0, 0.0, 0.572
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 2, 0.06, 0.0, 0.0, 0.915
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 3, 0.179, 0.0, 0.0, 0.925
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 4, 0.07, 0.0, 0.0, 0.124
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 5, 0.04, 0.0, 0.0, 0.841
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 6, 0.055, 0.0, 0.0, 0.925
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 7, 0.01, 0.0, 0.0, 0.866
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 8, 0.09, 0.0, 0.0, 0.522
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 9, 0.005, 0.0, 0.0, 0.388
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 10, 0.035, 0.0, 0.0, 0.781
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 11, 0.01, 0.0, 0.0, 0.856
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 12, 0.075, 0.0, 0.0, 0.672
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 13, 0.095, 0.0, 0.0, 0.905
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 14, 0.124, 0.0, 0.0, 0.826
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 15, 0.065, 0.0, 0.0, 0.587
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 16, 0.124, 0.0, 0.0, 0.627
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 17, 0.04, 0.0, 0.0, 0.821
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 18, 0.07, 0.0, 0.0, 0.134
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 19, 0.03, 0.0, 0.0, 0.328
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 20, 0.333, 0.0, 0.0, 0.493
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 21, 0.015, 0.0, 0.0, 0.751
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 22, 0.139, 0.0, 0.0, 0.985
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 23, 0.085, 0.0, 0.0, 0.627
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 24, 0.035, 0.0, 0.0, 0.204
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 25, 0.005, 0.0, 0.0, 0.612
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 26, 0.065, 0.0, 0.0, 0.602
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 27, 0.085, 0.0, 0.0, 0.692
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 28, 0.03, 0.0, 0.0, 0.741
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 29, 0.045, 0.0, 0.0, 0.925
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 30, 0.065, 0.0, 0.0, 0.284
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 31, 0.045, 0.0, 0.0, 0.114
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 32, 0.164, 0.0, 0.0, 0.791
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 33, 0.075, 0.0, 0.0, 0.662
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 34, 0.07, 0.0, 0.0, 0.129
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 35, 0.144, 0.0, 0.0, 0.408
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 36, 0.239, 0.0, 0.0, 0.771
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 37, 0.04, 0.0, 0.0, 0.403
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 38, 0.06, 0.0, 0.0, 0.542
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 39, 0.01, 0.0, 0.0, 0.622
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 40, 0.149, 0.0, 0.0, 0.552
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 41, 0.025, 0.0, 0.0, 0.905
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 42, 0.109, 0.0, 0.0, 0.801
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 43, 0.08, 0.0, 0.0, 0.871
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 44, 0.025, 0.0, 0.0, 0.174
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 45, 0.015, 0.0, 0.0, 0.308
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 46, 0.055, 0.0, 0.0, 0.483
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 47, 0.045, 0.0, 0.0, 0.841
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 48, 0.045, 0.0, 0.0, 0.388
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 49, 0.02, 0.0, 0.0, 0.353
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 50, 0.045, 0.0, 0.0, 0.318
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 51, 0.035, 0.0, 0.0, 0.905
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 52, 0.015, 0.0, 0.0, 0.9
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 53, 0.06, 0.0, 0.0, 0.517
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 54, 0.587, 0.0, 0.0, 0.985
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 55, 0.259, 0.0, 0.0, 0.776
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 56, 0.055, 0.0, 0.0, 0.761
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 57, 0.03, 0.0, 0.0, 0.662
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 58, 0.055, 0.0, 0.0, 0.672
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 59, 0.025, 0.0, 0.0, 0.169
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 60, 0.104, 0.0, 0.0, 0.055
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 61, 0.015, 0.0, 0.0, 0.348
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 62, 0.159, 0.0, 0.0, 0.965
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 63, 0.03, 0.0, 0.0, 0.507
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 64, 0.005, 0.0, 0.0, 0.313
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 65, 0.144, 0.0, 0.0, 0.582
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 66, 0.04, 0.0, 0.0, 0.542
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 67, 0.1, 0.0, 0.0, 0.92
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 68, 0.035, 0.0, 0.0, 0.119
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 69, 0.035, 0.0, 0.0, 0.224
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 70, 0.035, 0.0, 0.0, 0.537
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 71, 0.09, 0.0, 0.0, 0.935
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 72, 0.025, 0.0, 0.0, 0.567
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 73, 0.07, 0.0, 0.0, 0.836
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 74, 0.239, 0.0, 0.0, 0.289
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 75, 0.194, 0.0, 0.0, 0.806
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 76, 0.025, 0.0, 0.0, 0.721
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 77, 0.07, 0.0, 0.0, 0.95
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 78, 0.04, 0.0, 0.0, 0.97
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 79, 0.01, 0.0, 0.0, 0.791
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 80, 0.035, 0.0, 0.0, 0.284
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 81, 0.025, 0.0, 0.0, 0.184
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 82, 0.154, 0.0, 0.0, 0.582
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 83, 0.179, 0.0, 0.0, 0.756
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 84, 0.159, 0.0, 0.0, 0.378
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 85, 0.065, 0.0, 0.0, 0.985
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 86, 0.06, 0.0, 0.0, 0.572
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 87, 0.035, 0.0, 0.0, 0.045
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 88, 0.114, 0.0, 0.0, 1.0
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 89, 0.09, 0.0, 0.0, 0.448
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 90, 0.075, 0.0, 0.0, 0.836
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 91, 0.07, 0.0, 0.0, 0.418
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 92, 0.124, 0.0, 0.0, 0.488
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 93, 0.04, 0.0, 0.0, 0.687
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 94, 0.119, 0.0, 0.0, 0.224
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 95, 0.035, 0.0, 0.0, 0.93
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 96, 0.095, 0.0, 0.0, 0.458
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 97, 0.05, 0.0, 0.0, 0.592
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 98, 0.04, 0.0, 0.0, 0.164
0, id, 10, soft, additive, 2, 0, False, [None,0], 200, 99, 0.119, 0.0, 0.0, 0.209
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 0, 0.025, 0.0, 0.0, 0.517
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 1, 0.06, 0.0, 0.0, 0.308
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 2, 0.164, 0.0, 0.0, 0.109
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 3, 0.109, 0.0, 0.0, 0.876
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 4, 0.02, 0.0, 0.0, 0.109
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 5, 0.055, 0.0, 0.0, 0.388
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 6, 0.045, 0.0, 0.0, 0.657
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 7, 0.07, 0.0, 0.0, 0.896
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 8, 0.045, 0.0, 0.0, 0.284
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 9, 0.04, 0.0, 0.0, 0.448
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 10, 0.085, 0.0, 0.0, 0.746
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 11, 0.01, 0.0, 0.0, 0.726
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 12, 0.06, 0.0, 0.0, 0.204
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 13, 0.279, 0.0, 0.0, 0.677
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 14, 0.015, 0.0, 0.0, 0.667
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 15, 0.1, 0.0, 0.0, 0.468
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 16, 0.234, 0.0, 0.0, 0.348
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 17, 0.095, 0.0, 0.0, 0.343
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 18, 0.01, 0.0, 0.0, 0.662
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 19, 0.06, 0.0, 0.0, 0.672
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 20, 0.01, 0.0, 0.0, 0.716
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 21, 0.015, 0.0, 0.0, 0.592
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 22, 0.06, 0.0, 0.0, 0.522
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 23, 0.01, 0.0, 0.0, 0.995
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 24, 0.025, 0.0, 0.0, 0.552
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 25, 0.07, 0.0, 0.0, 0.955
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 26, 0.169, 0.0, 0.0, 0.741
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 27, 0.269, 0.0, 0.0, 0.786
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 28, 0.09, 0.0, 0.0, 0.035
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 29, 0.09, 0.0, 0.0, 0.368
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 30, 0.02, 0.0, 0.0, 0.129
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 31, 0.124, 0.0, 0.0, 0.547
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 32, 0.209, 0.0, 0.0, 0.204
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 33, 0.015, 0.0, 0.0, 0.97
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 34, 0.045, 0.0, 0.0, 0.821
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 35, 0.025, 0.0, 0.0, 0.423
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 36, 0.109, 0.0, 0.0, 0.667
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 37, 0.005, 0.0, 0.0, 0.502
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 38, 0.224, 0.0, 0.0, 0.582
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 39, 0.005, 0.0, 0.0, 0.935
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 40, 0.333, 0.0, 0.0, 0.408
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 41, 0.075, 0.0, 0.0, 0.652
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 42, 0.07, 0.0, 0.0, 0.647
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 43, 0.025, 0.0, 0.0, 0.786
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 44, 0.03, 0.0, 0.0, 0.209
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 45, 0.035, 0.0, 0.0, 0.418
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 46, 0.065, 0.0, 0.0, 0.557
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 47, 0.025, 0.0, 0.0, 0.229
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 48, 0.03, 0.0, 0.0, 0.97
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 49, 0.03, 0.0, 0.0, 0.1
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 50, 0.015, 0.0, 0.0, 0.458
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 51, 0.065, 0.0, 0.0, 0.617
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 52, 0.045, 0.0, 0.0, 0.602
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 53, 0.005, 0.0, 0.0, 0.119
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 54, 0.035, 0.0, 0.0, 0.771
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 55, 0.294, 0.0, 0.0, 0.905
0, id, 10, soft, additive, 2, 0, False, [None,0], 300, 56, 0.075, 0.0, 0.0, 0.652
0, id, 10, soft, additive, 2, 0, False, [None,0], 400, 0, 0.05, 0.0, 0.0, 0.515
0, id, 10, soft, additive, 2, 0, False, [None,0], 400, 1, 0.02, 0.0, 0.0, 0.238
0, id, 10, soft, additive, 2, 0, False, [None,0], 400, 2, 0.01, 0.0, 0.0, 0.653
0, id, 10, soft, additive, 2, 0, False, [None,0], 400, 3, 0.04, 0.0, 0.0, 0.158
0, id, 10, soft, additive, 2, 0, False, [None,0], 400, 4, 0.01, 0.0, 0.0, 0.594
0, id, 10, soft, additive, 2, 0, False, [None,0], 400, 5, 0.01, 0.0, 0.0, 0.772
0, id, 10, soft, additive, 2, 0, False, [None,0], 400, 6, 0.109, 0.0, 0.0, 0.762
0, id, 10, soft, additive, 2, 0, False, [None,0], 400, 7, 0.05, 0.0, 0.0, 0.198
0, id, 10, soft, additive, 2, 0, False, [None,0], 400, 8, 0.02, 0.0, 0.0, 0.485
0, id, 10, soft, additive, 2, 0, False, [None,0], 400, 9, 0.089, 0.0, 0.0, 0.723
0, id, 10, soft, additive, 2, 0, False, [None,0], 400, 10, 0.168, 0.0, 0.0, 0.396
0, id, 10, soft, additive, 2, 0, False, [None,0], 400, 11, 0.01, 0.0, 0.0, 0.653
0, id, 10, soft, additive, 2, 0, False, [None,0], 400, 12, 0.079, 0.0, 0.0, 0.099
0, id, 10, soft, additive, 2, 0, False, [None,0], 400, 13, 0.03, 0.0, 0.0, 0.861
0, id, 10, soft, additive, 2, 0, False, [None,0], 400, 14, 0.01, 0.0, 0.0, 0.851
0, id, 10, soft, additive, 2, 0, False, [None,0], 400, 15, 0.02, 0.0, 0.0, 0.149
0, id, 10, soft, additive, 2, 0, False, [None,0], 400, 16, 0.059, 0.0, 0.0, 0.446
0, id, 10, soft, additive, 2, 0, False, [None,0], 400, 17, 0.109, 0.0, 0.0, 0.475
0, id, 10, soft, additive, 2, 0, False, [None,0], 400, 18, 0.069, 0.0, 0.0, 0.426
0, id, 10, soft, additive, 2, 0, False, [None,0], 400, 19, 0.02, 0.0, 0.0, 1.0
0, id, 10, soft, additive, 2, 0, False, [None,0], 600, 0, 0.04, 0.0, 0.0, 0.861
0, id, 10, soft, additive, 2, 0, False, [None,0], 600, 1, 0.069, 0.0, 0.0, 0.416
0, id, 10, soft, additive, 2, 0, False, [None,0], 600, 2, 0.119, 0.0, 0.0, 0.782
0, id, 10, soft, additive, 2, 0, False, [None,0], 600, 3, 0.01, 0.0, 0.0, 0.386
0, id, 10, soft, additive, 2, 0, False, [None,0], 600, 4, 0.02, 0.0, 0.0, 0.317
0, id, 10, soft, additive, 2, 0, False, [None,0], 600, 5, 0.01, 0.0, 0.0, 0.327
0, id, 10, soft, additive, 2, 0, False, [None,0], 600, 6, 0.129, 0.0, 0.0, 0.564
0, id, 10, soft, additive, 2, 0, False, [None,0], 600, 7, 0.079, 0.0, 0.0, 0.426
0, id, 10, soft, additive, 2, 0, False, [None,0], 600, 8, 0.02, 0.0, 0.0, 0.515
0, id, 10, soft, additive, 2, 0, False, [None,0], 600, 9, 0.02, 0.0, 0.0, 0.743
0, id, 10, soft, additive, 2, 0, False, [None,0], 600, 10, 0.119, 0.0, 0.0, 0.574
0, id, 10, soft, additive, 2, 0, False, [None,0], 600, 11, 0.01, 0.0, 0.0, 0.921
0, id, 10, soft, additive, 2, 0, False, [None,0], 600, 12, 0.059, 0.0, 0.0, 0.406
0, id, 10, soft, additive, 2, 0, False, [None,0], 600, 13, 0.03, 0.0, 0.0, 0.832
0, id, 10, soft, additive, 2, 0, False, [None,0], 600, 14, 0.069, 0.0, 0.0, 0.366
0, id, 10, soft, additive, 2, 0, False, [None,0], 600, 15, 0.208, 0.0, 0.0, 0.653
0, id, 10, soft, additive, 2, 0, False, [None,0], 600, 16, 0.079, 0.0, 0.0, 0.396
0, id, 10, soft, additive, 2, 0, False, [None,0], 600, 17, 0.03, 0.0, 0.0, 0.832
0, id, 10, soft, additive, 2, 0, False, [None,0], 600, 18, 0.139, 0.0, 0.0, 0.554
0, id, 10, soft, additive, 2, 0, False, [None,0], 600, 19, 0.089, 0.0, 0.0, 1.0
1, id, 10, soft, additive, 2, 0, False, [None,1], 400, 0, 0.089, 0.0, 0.072, 0.01
1, id, 10, soft, additive, 2, 0, False, [None,1], 400, 1, 0.02, 0.0, 0.885, 0.01
1, id, 10, soft, additive, 2, 0, False, [None,1], 400, 2, 0.03, 0.0, 0.014, 0.01
1, id, 10, soft, additive, 2, 0, False, [None,1], 400, 3, 0.05, 0.0, 1.0, 0.01
1, id, 10, soft, additive, 2, 0, False, [None,1], 400, 4, 0.03, 0.0, 0.75, 0.01
1, id, 10, soft, additive, 2, 0, False, [None,1], 400, 5, 0.01, 0.0, 1.0, 0.01
1, id, 10, soft, additive, 2, 0, False, [None,1], 400, 6, 0.178, 0.0, 0.209, 0.01
1, id, 10, soft, additive, 2, 0, False, [None,1], 400, 7, 0.129, 0.0, 0.12, 0.01
1, id, 10, soft, additive, 2, 0, False, [None,1], 400, 8, 0.03, 0.0, 1.0, 0.01
1, id, 10, soft, additive, 2, 0, False, [None,1], 400, 9, 0.05, 0.0, 0.055, 0.01
1, id, 10, soft, additive, 2, 0, False, [None,1], 400, 10, 0.03, 0.0, 0.321, 0.01
1, id, 10, soft, additive, 2, 0, False, [None,1], 400, 11, 0.02, 0.0, 0.245, 0.01
1, id, 10, soft, additive, 2, 0, False, [None,1], 400, 12, 0.04, 0.0, 0.251, 0.01
1, id, 10, soft, additive, 2, 0, False, [None,1], 400, 13, 0.059, 0.0, 1.0, 0.01
1, id, 10, soft, additive, 2, 0, False, [None,1], 400, 14, 0.069, 0.0, 1.0, 0.01
1, id, 10, soft, additive, 2, 0, False, [None,1], 400, 15, 0.04, 0.0, 0.244, 0.01
1, id, 10, soft, additive, 2, 0, False, [None,1], 400, 16, 0.069, 0.0, 1.0, 0.01
1, id, 10, soft, additive, 2, 0, False, [None,1], 400, 17, 0.129, 0.0, 0.542, 0.01
1, id, 10, soft, additive, 2, 0, False, [None,1], 400, 18, 0.129, 0.0, 0.087, 0.01
1, id, 10, soft, additive, 2, 0, False, [None,1], 400, 19, 0.02, 0.0, 0.154, 0.01
1, id, 10, soft, additive, 2, 0, False, [None,1], 600, 0, 0.149, 0.0, 0.066, 0.01
1, id, 10, soft, additive, 2, 0, False, [None,1], 600, 1, 0.109, 0.0, 1.0, 0.01
1, id, 10, soft, additive, 2, 0, False, [None,1], 600, 2, 0.129, 0.0, 0.154, 0.01
1, id, 10, soft, additive, 2, 0, False, [None,1], 600, 3, 0.04, 0.0, 0.398, 0.01
